# n gamma re_zetaprime im_zetaprime
9082 9089.425998602 4.227824154615e+00 2.347494579207e+00
9083 9090.498988662 4.140793175495e+00 -1.082247985002e+00
9084 9090.953967031 1.516462994531e+00 4.282667293836e+00
9085 9091.778385808 2.594930439251e+00 1.290351745626e+01
9086 9093.554540593 -3.024683154188e+00 -7.614419080934e+00
9087 9094.080653739 3.532946055050e+00 -3.109324455314e+00
9088 9094.817936162 4.818768241587e+00 -1.296960086974e+00
9089 9095.707283365 4.702742499552e+00 -1.756690798022e+00
9090 9096.611589238 2.859657821425e+00 -1.586646421736e+00
9091 9097.164150723 2.597226540274e+00 1.871189540229e+00
9092 9098.092115415 3.277688731826e+00 1.343874914213e+00
9093 9098.532042167 -1.760591696791e+00 4.691449778314e+00
9094 9099.836635635 1.658405953199e+01 5.568494882073e+00
9095 9101.042374241 7.205075039666e+00 -9.506776793415e+00
9096 9101.885250830 4.078016240599e+00 -4.623766090145e+00
9097 9102.497480971 5.754681759794e+00 3.776658072170e-01
9098 9103.493787095 5.499576644045e+00 -2.447203387928e+00
9099 9104.193256144 5.824371968513e+00 1.043932154192e+00
9100 9105.074920830 7.992739245624e+00 8.849907119602e-01
9101 9106.474161546 -3.698074300418e-01 -1.337650606245e+00
9102 9106.705267548 9.234816220972e-01 4.575112256501e-01
9103 9107.191202664 -7.377694314887e-01 2.748627537679e+00
9104 9108.613643184 5.559487624556e+00 -1.140660127448e+00
9105 9109.023970775 7.857354634141e-01 6.254070527306e+00
9106 9110.230386515 1.699321601822e+01 3.383370177526e+00
9107 9111.375084879 9.660484593350e+00 -1.052498537430e+01
9108 9112.381582610 1.596675869554e+00 -7.113070562436e+00
9109 9113.302297847 2.237552155942e-02 -1.997548330253e+00
9110 9113.658797282 1.615192983616e+00 4.721685138205e-01
9111 9114.444853437 2.458405551542e+00 1.558035254161e+00
9112 9115.042930639 2.098346504233e-01 5.082332320398e+00
9113 9116.424405315 7.744072222156e+00 -2.891570088825e+00
9114 9117.137058330 6.151251426798e+00 1.184141961795e+00
9115 9117.860968025 6.113123622622e+00 5.114752980452e+00
9116 9118.810944247 1.188722720782e+01 4.752225479433e+00
9117 9120.116281593 2.182119775733e+00 -6.147534733466e+00
9118 9120.569264317 5.402684422238e+00 1.454235705327e+00
9119 9121.584902245 7.941592161236e+00 -2.392627133969e+00
9120 9122.504965211 6.103156734781e+00 -3.336774645942e+00
9121 9123.393854939 4.020471770747e+00 -2.718756664662e+00
9122 9124.084874392 4.381388380741e+00 1.377391206755e-01
9123 9125.059677153 2.980391190066e+00 -1.175489901365e+00
9124 9125.604247738 1.999461999313e+00 1.991588898349e+00
9125 9126.235472798 -2.882660012271e-01 5.119510452953e+00
9126 9127.121392691 4.227062724775e-01 1.543113942741e+01
9127 9128.945962237 -3.562842490953e+00 -8.748185780629e+00
9128 9129.473000955 4.175872158771e+00 -3.772837271368e+00
9129 9130.446701654 1.086262373565e+00 -2.351882438526e+00
9130 9130.768159171 1.829019666760e+00 2.012517690844e+00
9131 9131.957373713 5.736236912148e+00 -2.126236366951e+00
9132 9132.877022276 2.427875837410e+00 -1.527845939047e+00
9133 9133.253132722 1.103795973297e+00 2.930165681917e+00
9134 9134.299136950 7.533914514625e+00 4.554039297105e+00
9135 9135.427457334 6.558926557596e+00 -2.951938915183e+00
9136 9136.139601994 4.910800854552e+00 6.207542795377e-01
9137 9136.679196436 1.885869434357e+00 6.863046381061e+00
9138 9138.105910777 6.625702417158e+00 -6.180231583787e+00
9139 9138.600382790 7.642204139762e+00 5.122478183378e+00
9140 9140.231969818 -2.102988299981e+00 -2.835758205563e+00
9141 9140.578259697 2.346486948889e+00 -7.991373630795e-01
9142 9141.357179362 3.689506311995e+00 -8.469649183965e-02
9143 9142.266523220 3.091615049338e+00 -6.029678966924e-01
9144 9142.836907709 2.111671949484e+00 2.513066650242e+00
9145 9143.596977939 2.012870736980e+00 5.974159228426e+00
9146 9144.619980820 9.231199381101e+00 7.196181921034e+00
9147 9145.638522322 1.328448807318e+01 1.261406715826e+00
9148 9146.526358406 1.446970225379e+01 4.509608151130e-02
9149 9147.808894963 3.458160743684e-01 -7.689558278794e+00
9150 9148.555047142 1.420885514492e+00 -2.802342541044e+00
9151 9149.117996849 2.175189145122e+00 -2.189937343559e-02
9152 9149.558123853 1.497171734010e-01 3.552706606984e+00
9153 9151.026455173 6.356277656139e+00 -5.110118851725e+00
9154 9151.817672101 4.773374396268e+00 -2.114957002622e+00
9155 9152.649018567 3.286855303124e+00 -1.028275207974e+00
9156 9153.267808749 2.314938398929e+00 1.532518840962e+00
9157 9153.740200096 -2.019348715292e+00 4.344280649104e+00
9158 9155.111134265 1.617941419477e+01 2.519547889143e+00
9159 9156.088026234 1.471677076170e+01 -3.944654569567e+00
9160 9157.200853860 3.548680214591e+00 -8.454891002265e+00
9161 9157.957603483 4.102782316467e+00 -4.124769998255e+00
9162 9158.830116897 2.498235746071e+00 -2.701184493374e+00
9163 9159.438824975 3.278095368854e+00 3.291543145295e-01
9164 9160.353847712 2.776660071577e+00 -2.538562806608e-01
9165 9160.796139419 4.502652329893e-01 3.407568186575e+00
9166 9161.926432340 7.074189772326e+00 3.540150134359e+00
9167 9162.627075285 5.347631270270e+00 9.398743040141e+00
9168 9164.011258569 7.338939361021e+00 -8.301298670382e+00
9169 9164.765021491 6.054595402802e+00 -2.931554378182e+00
9170 9165.448663414 6.866602956198e+00 1.394885927351e+00
9171 9166.381734371 9.142797112187e+00 -5.205796053199e-01
9172 9167.382447423 6.927154440984e+00 -4.348960380246e+00
9173 9168.304925879 3.618442195663e+00 -3.575454593993e+00
9174 9169.005615314 3.722613710693e+00 -7.171894765004e-01
9175 9169.689672310 3.995790022775e+00 1.976400139201e+00
9176 9170.658946114 5.141566190861e+00 3.602053650797e-01
9177 9171.402013820 4.363760989234e+00 2.409875765440e+00
9178 9172.213321782 3.889847234636e+00 3.214093073731e+00
9179 9172.683910448 -4.395707738436e+00 7.218378674301e+00
9180 9174.799448249 -4.863270923870e+00 -4.045190369545e+00
9181 9175.208835881 2.596571284452e+00 -2.660988735114e+00
9182 9175.927458355 4.290427659430e+00 -1.206605401088e+00
9183 9176.891017124 2.764967274735e+00 -2.071778958418e+00
9184 9177.479208893 2.807166542581e+00 1.042494679949e+00
9185 9178.130377599 2.182157108917e+00 4.563406153725e+00
9186 9179.285979756 8.802279605554e+00 4.938307035451e-01
9187 9180.321113396 3.641612251721e+00 -2.353796645406e+00
9188 9180.739286974 2.204121181464e+00 3.791114394268e+00
9189 9181.702974296 8.331181836463e+00 6.662356287299e+00
9190 9182.811173985 1.193786321117e+01 -2.690420266438e+00
9191 9183.699837538 9.891587628281e+00 -3.256397026187e+00
9192 9184.767194412 2.229794799697e+00 -4.031214827414e+00
9193 9185.136000609 3.566897046567e+00 3.206327050185e+00
9194 9186.578146636 1.111598825276e+00 -5.787688939964e+00
9195 9187.345086892 1.108995620342e+00 -1.863822367426e+00
9196 9187.811497032 1.659446674365e+00 7.173127130188e-01
9197 9188.464829563 1.173707417331e+00 2.761628483616e+00
9198 9189.187313215 -7.225166244308e-01 6.724476648160e+00
9199 9190.366779364 1.374446534672e+01 7.896356250295e+00
9200 9191.463118656 1.447033449444e+01 -4.989647241181e+00
9201 9192.438691654 7.957864299486e+00 -7.347613747056e+00
9202 9193.368911875 3.354216993795e+00 -5.153573530243e+00
9203 9194.036497583 4.745320095163e+00 -1.390490309007e+00
9204 9194.998618070 2.497842298926e+00 -1.897499927605e+00
9205 9195.415993341 1.950881067891e+00 2.852278751197e+00
9206 9196.541376822 7.090262133144e+00 7.970252356527e-02
9207 9197.375793024 6.845238816300e+00 7.692461748081e-01
9208 9198.428751555 2.917272645486e+00 -1.927734973324e+00
9209 9198.789347491 1.190367644581e+00 3.505971177134e+00
9210 9200.006746344 6.151870633529e+00 -3.186093635958e-01
9211 9200.451077572 7.579853302136e-01 7.529031925257e+00
9212 9201.837434832 1.679169247925e+01 -7.918946344858e+00
9213 9203.050941491 -1.104825475913e+00 -7.255341838841e+00
9214 9203.761790101 1.264702063137e+00 -2.994409487478e+00
9215 9204.449930356 1.346710792014e+00 -8.030259684530e-01
9216 9204.760708258 1.993640854806e-01 1.994843175398e+00
9217 9206.165350792 4.188609611339e+00 -2.325994164910e+00
9218 9206.847375416 2.417264716716e+00 3.622956163665e-01
9219 9207.189750329 -1.527442845559e+00 2.994824558695e+00
9220 9208.520414153 1.394636159687e+01 4.836265030071e+00
9221 9209.480933056 1.584033176306e+01 -4.076216292618e-01
9222 9210.873978974 -1.438537863380e+00 -3.488494959747e+00
9223 9211.220220623 2.673730067770e+00 -2.208815767916e-01
9224 9211.878326614 4.045146836722e+00 3.141150818236e+00
9225 9212.942543018 8.676956361080e+00 -6.733226293178e-01
9226 9213.953457243 5.511337294949e+00 -3.942149611802e+00
9227 9214.809815383 3.234025873055e+00 -2.217343006543e+00
9228 9215.383063607 3.461292125237e+00 1.675753716975e+00
9229 9216.396499883 3.562083208660e+00 -3.642792438073e-01
9230 9216.889162999 1.219523635374e+00 3.594466494057e+00
9231 9217.632413627 -1.044418055554e+00 9.910488826053e+00
9232 9219.125065266 1.378533657364e+01 -9.927738991463e+00
9233 9220.020083392 7.819322047141e+00 -7.217861819351e+00
9234 9220.852137982 6.843603377299e+00 -5.065731799539e+00
9235 9222.000798288 -2.893285936910e-01 -2.561062536029e+00
9236 9222.354047560 2.077575294802e+00 3.575808262520e-01
9237 9223.237859071 3.108936655662e+00 2.801122443229e-01
9238 9223.870046096 2.193375175945e+00 2.920325659490e+00
9239 9224.578163424 6.435273938754e-01 7.616791470413e+00
9240 9226.173215901 2.164366310807e+00 -5.364802166586e+00
9241 9226.625762800 3.898506780992e+00 1.224295276275e+00
9242 9227.262194971 3.202796975223e+00 6.709809064107e+00
9243 9228.502157992 1.307310103290e+01 -3.392909423668e+00
9244 9229.558364129 4.222225671768e+00 -6.074558398451e+00
9245 9230.160704777 6.291426168306e+00 -1.134281170186e-01
9246 9231.116341547 6.881653400709e+00 -2.597192202855e+00
9247 9232.082594098 3.682006059782e+00 -3.378858799380e+00
9248 9232.764557617 4.042454388554e+00 -3.547910325444e-01
9249 9233.690366509 2.456987504005e+00 -8.190392211700e-01
9250 9234.086401680 5.724839943502e-01 2.897525451121e+00
9251 9235.309074306 2.929271302626e+00 1.728596780038e-01
9252 9235.520669017 -2.632268597863e+00 2.274571567439e+00
9253 9237.255825766 1.564344350835e+01 -1.477092429911e+01
9254 9238.525524178 -2.240707688268e+00 -2.802806640829e+00
9255 9238.873162118 2.328796643299e+00 -9.067935438348e-01
9256 9239.599760445 3.853785781533e+00 4.670679631185e-01
9257 9240.463318407 4.685335690269e+00 5.319672047645e-01
9258 9241.168927234 4.926528577578e+00 3.995847149741e+00
9259 9242.438747056 3.441695955769e+00 -3.598957552421e+00
9260 9243.002727145 3.463960129729e+00 9.852362322177e-01
9261 9243.629625414 2.384741394743e+00 5.087597910021e+00
9262 9244.722256155 1.003480847864e+01 2.986969228939e+00
9263 9245.730317260 8.012900654234e+00 -2.007575205737e+00
9264 9246.372479218 7.305114061750e+00 4.520262886223e+00
9265 9247.323682010 1.401385977406e+01 3.230943452861e+00
9266 9248.859664428 -1.742781027917e+00 -2.231822922079e+00
9267 9249.097134245 2.387789811379e+00 9.968983451423e-02
9268 9250.217232552 2.053770771013e+00 -2.598415595327e+00
9269 9250.850268732 2.053182105387e+00 -1.423237267969e-01
9270 9251.325332009 6.355824593835e-01 2.700937266739e+00
9271 9252.301982660 4.407188522800e+00 5.776872455286e+00
9272 9253.266895877 8.224378117189e+00 4.943984641488e+00
9273 9254.039963750 8.912409372696e+00 1.041789126599e+01
9274 9255.629242735 -9.169495632230e-01 -4.073662442383e+00
9275 9255.870307159 3.353420468736e+00 1.703831696129e+00
9276 9257.090976370 4.858743576709e+00 -5.429575651782e+00
9277 9257.922851052 2.983792366160e+00 -2.689791809776e+00
9278 9258.513197989 3.465750824565e+00 9.018123319731e-01
9279 9259.199490497 3.808705700755e+00 4.728708130545e+00
9280 9260.462686090 6.584045582810e+00 -4.252978065537e+00
9281 9261.410917752 1.828814898879e+00 -2.262155195768e+00
9282 9261.832615530 1.905044552012e+00 1.645272523964e+00
9283 9262.571905341 1.906507945803e+00 4.342394474530e+00
9284 9263.278863899 -1.566332124941e+00 1.043885971775e+01
9285 9264.808555511 1.472811539081e+01 -1.289160955360e+01
9286 9265.914999338 -2.973444623303e-01 -6.909022761590e+00
9287 9266.523355584 3.126135004728e+00 -2.588400385875e+00
9288 9267.157637377 4.736423572420e+00 6.484246757965e-01
9289 9268.359885083 1.329534201270e+00 -2.667429803317e+00
9290 9268.846663836 2.003798300275e+00 5.272560840159e-01
9291 9269.385312605 4.812741099581e-01 3.489632929375e+00
9292 9270.504925931 7.184215275536e+00 3.837714165606e+00
9293 9271.301028119 7.638391300131e+00 6.804587633193e+00
9294 9272.394102687 1.202973273361e+01 -1.434459220359e+00
9295 9273.266843199 1.086387693057e+01 -1.767355698951e+00
9296 9274.338133837 4.021082852222e+00 -5.372891534418e+00
9297 9274.986375913 4.555175975238e+00 -6.972586347196e-01
9298 9275.555512462 4.172385648593e+00 5.402172386675e+00
9299 9277.160514444 -9.774727597640e-01 -4.163468238582e+00
9300 9277.608768375 2.651258329930e+00 -8.066654562530e-01
9301 9278.356214546 3.177002428322e+00 3.797995530201e-01
9302 9279.040933079 3.002108549763e+00 2.865804805109e+00
9303 9279.938256161 4.981794105728e+00 3.629064149009e+00
9304 9280.769267593 5.655672343282e+00 5.152739457401e+00
9305 9281.537438795 5.781521346455e+00 1.075341937610e+01
9306 9282.734288937 2.003780333936e+01 -2.991684403180e+00
9307 9284.093681675 -2.798171731516e+00 -6.686882763385e+00
9308 9284.762478437 8.714927288150e-01 -2.770467201322e+00
9309 9285.344159689 1.987961482167e+00 -5.014225585225e-01
9310 9285.849431119 1.478311384896e+00 2.581316065205e+00
9311 9286.901569163 6.242138979985e+00 2.298465526629e+00
9312 9287.799427531 6.965155387825e+00 1.542047547224e+00
9313 9288.657678861 7.385648705463e+00 1.709407541195e+00
9314 9289.634716493 5.883612558996e+00 -1.171407415012e+00
9315 9290.238472558 4.531880057953e+00 4.152290781906e+00
9316 9291.071149949 7.707940743692e+00 8.677459839161e+00
9317 9292.450151019 4.648179382795e+00 -8.039359809255e+00
9318 9293.020371573 7.662325755295e+00 1.070030968727e-01
9319 9294.077099796 6.160794657441e+00 -5.200529622618e+00
9320 9294.994414286 2.729169599058e+00 -3.491689567349e+00
9321 9295.564223472 4.065599188605e+00 6.335972210119e-01
9322 9296.607047273 3.382510552120e+00 -1.891320997019e+00
9323 9297.328597822 2.251434858367e+00 -3.938374989645e-03
9324 9297.791417095 3.036397196162e-01 2.514836419506e+00
9325 9298.415822954 -5.038419947846e+00 5.490905507321e+00
9326 9300.174304705 9.844349853234e+00 -1.416524665532e+01
9327 9301.095504972 2.546396097790e+00 -6.255745846106e+00
9328 9301.630677862 5.972120530914e+00 2.372870708863e-02
9329 9302.761169162 2.513919667083e+00 -3.754639771902e+00
9330 9303.238852585 3.981518993052e+00 1.764666303895e+00
9331 9304.478169098 1.448816144649e+00 -2.091191544780e+00
9332 9304.747219153 9.622875792223e-01 2.436124937581e+00
9333 9306.002925381 6.734537911879e+00 -1.701179805876e+00
9334 9306.808098668 5.171853087488e+00 -2.326469984715e-01
9335 9307.501144154 4.678750599022e+00 2.977815047339e+00
9336 9308.397687579 6.134977333829e+00 2.855831548839e+00
9337 9309.059307209 3.911566232207e+00 9.031303986737e+00
9338 9310.294182823 1.688103247085e+01 -3.495907490151e+00
9339 9311.394263391 5.265085485083e+00 -9.816376909798e+00
9340 9312.287090012 2.145397856220e+00 -5.457316695532e+00
9341 9313.137110977 9.925012824080e-01 -2.264657892319e+00
9342 9313.642041787 1.836967814523e+00 2.598209096790e-01
9343 9314.191767556 9.055664472011e-01 2.973987910820e+00
9344 9315.257777093 6.000733893518e+00 3.476483067218e+00
9345 9316.091993797 6.924190739343e+00 4.955127303422e+00
9346 9317.221478363 4.487177317381e+00 -1.693290359396e+00
9347 9317.520864383 -6.483736460887e-01 5.519477926471e+00
9348 9319.337900164 -1.659098751501e+00 -6.967629493765e+00
9349 9319.827795195 4.017202882825e+00 -1.948322656538e+00
9350 9320.592913364 4.927385954896e+00 -5.115623760316e-01
9351 9321.355037465 5.748086339716e+00 1.501896371813e+00
9352 9322.199858978 8.251005959199e+00 2.666917024486e+00
9353 9323.579903835 -4.902974602079e-02 -3.559663919105e+00
9354 9324.038643000 2.209605557416e+00 -2.618076390284e-01
9355 9324.662478031 2.127934779935e+00 1.966048848381e+00
9356 9325.359891018 1.244870220365e+00 5.321883697859e+00
9357 9326.496593790 7.640320546297e+00 2.635099943240e+00
9358 9327.029340176 4.744782337926e-01 1.119807099080e+01
9359 9328.937276209 -3.274300848033e+00 -3.689166865512e+00
9360 9329.235940410 3.650203038193e+00 -9.152297309463e-01
9361 9330.230659584 3.682210868580e+00 -3.337529267685e+00
9362 9330.921834157 4.454117924717e+00 -5.308737851840e-01
9363 9331.875838211 3.257475208909e+00 -1.616778387799e+00
9364 9332.545535708 2.461697976893e+00 5.903487346255e-01
9365 9332.990177777 -6.920446539503e-01 3.750600471851e+00
9366 9334.305898777 1.081814718260e+01 9.780760825559e-01
9367 9335.206489196 9.026323354373e+00 -5.153137364136e-01
9368 9336.031511110 8.557191733266e+00 6.146202444777e-01
9369 9336.966415722 6.928339435132e+00 -1.410851026535e+00
9370 9337.535506027 5.730861937944e+00 6.689362053263e+00
9371 9338.970532756 3.064647170031e+00 -8.829226428531e+00
9372 9339.734206712 2.961880924574e+00 -3.612897034578e+00
9373 9340.336005010 4.485778738748e+00 2.680069711504e-01
9374 9341.340822196 3.919759722947e+00 -1.983528511102e+00
9375 9341.999574596 3.895592013106e+00 1.066598413032e+00
9376 9342.923902156 3.637583653386e+00 1.200404796203e-01
9377 9343.478761545 1.607119528958e+00 3.572766743883e+00
9378 9344.189903972 -1.091293016738e+00 8.931606640351e+00
9379 9345.473934990 2.177829139493e+01 3.163221483539e+00
9380 9346.909626243 -2.500269377240e+00 -6.132636207793e+00
9381 9347.350886762 4.264055117866e+00 -1.945385693492e+00
9382 9348.412153406 1.136981130177e+00 -2.629797728799e+00
9383 9348.847438790 2.251905102219e+00 9.229432781784e-01
9384 9349.534174826 2.615096181054e+00 4.278800738155e+00
9385 9350.701823059 8.320533942072e+00 -8.449085548509e-01
9386 9351.640126344 5.446290847795e+00 -2.219244510632e+00
9387 9352.399663268 4.174042313160e+00 -8.236894131318e-02
9388 9353.014453103 2.984938710140e+00 3.582774674960e+00
9389 9353.743506761 2.058252340903e+00 9.374817774363e+00
9390 9355.235106158 5.796391538352e+00 -8.145926522342e+00
9391 9355.820175979 7.749186484970e+00 4.035540007503e-01
9392 9356.673033797 1.106890115225e+01 8.669789280034e-01
9393 9357.970513890 3.486331411507e-01 -6.852081485852e+00
